response,label,urdu,punjabi,sindhi
"Based on your farm's conditions, rice would be a suitable crop to grow. The soil and climate parameters align well with rice-growing requirements.",rice,آپ کے کھیت کی حالت کے مدنظر، چاول ایک موزوں فصل ہے۔ مٹی اور آب و ہوا کے عوامل چاول اگانے کی ضروریات سے اچھی طرح مطابقت رکھتے ہیں۔,"Tuhade khet di halat de adhar te, chawal ik thik fasal hoyegi. Mitti te mausam de parametre chawal ugaun layi changi tarah milde ne.",توهانجي زمين جي حالتن جي بنياد تي، چانور پوکڻ هڪ مناسب فصل هوندو. مٽي ۽ ماحولياتي حالتون چانورن جي پوک لاءِ بلڪل ٺهڪي اچي ٿيون.
"Your farmland is suitable for pigeonpeas given its nutrient levels, temperature, humidity, pH, and rainfall.",pigeonpeas,آپ کی زرعی زمین اس کے غذائی اجزاء کی سطح، درجہ حرارت، نمی، پی ایچ، اور بارش کی وجہ سے کبوتر کے مٹر کے لیے موزوں ہے۔,"Tuhada kisaani zameen kabooter-mutter layi theek hai, jehde vich isdi poshak tat, temperature, humidity, pH, te barsaat de saarhe izafa rehn de ne.",توهان جي زرعي زمين غذائي موادن جي سطح، گرمي، نمي، پي ايڇ (pH)، ۽ مينهن پوڻ جي لحاظ سان مڱن جي پوک لاءِ مناسب آهي۔
"Based on your data, blackgram seems suitable for your farmland. The climate and soil conditions match well with previous successful blackgram growth.",blackgram,آپ کے ڈیٹا کی بنیاد پر، کالا چنا آپ کی زرعی زمین کے لئے موزوں معلوم ہوتا ہے۔ آب و ہوا اور مٹی کے حالات پچھلے کامیاب کالا چنا کی کاشت کے ساتھ مطابقت رکھتے ہیں۔,"Tuhade data de adhaar te, kale chane tuhade kheti baari waaste theek lagde ne. Mausam te mitti de haalaat pichle safal kale chane de vigaah naal changi taran milde ne.",توهان جي ڊيٽا جي بنياد تي، ڪارو بين (blackgram) توهان جي زمين لاءِ مناسب لڳي ٿي. موسم ۽ مٽي جا حالتون اڳي ڪامياب ڪارو بين جي واڌ ويجهه سان ٺهي رهيون آهن.
"Based on your current soil and weather data, it's best to not grow grapes. Either improve your soil and climatic variables or consider a different crop better suited to your current conditions.",grapes,آپ کی موجودہ مٹی اور موسم کے ڈیٹا کی بنیاد پر، انگور اُگانا بہتر نہیں ہے۔ یا تو اپنی مٹی اور موسمی حالات کو بہتر کریں یا کسی دوسری فصل پر غور کریں جو آپ کی موجودہ حالات کے بہتر موافق ہو۔,"Tuhade maujooda mitti ate mausam de data de adhar te, angoor na ugane hi changa hai. Ja te apni mitti ate mausami haleetan nu sudharo ya fir kise hor fasal bare wichar karo jo tuhadiyan peshguyan de halatan lai changi hove.",ٺاڻي توھانجي موجوده مٽي ۽ موسم جي معلومات جي بنياد تي، ان وقت انگور نه پوکڻ بهتر ٿيندو. يا ته توھانجي مٽي ۽ موسمي حالتن کي بھتر ڪريو يا توھان جي موجوده حالتن لاءِ وڌيڪ مناسب ٻي پوکي کي غور ۾ آڻيو.
"Based on your farmland conditions, you might consider growing grapes, as your data closely aligns with past experience where grape cultivation was successful.",grapes,آپ کی زرعی زمین کی حالات کی بنیاد پر، آپ انگور اگانے پر غور کر سکتے ہیں، کیونکہ آپ کے ڈیٹا ماضی کے تجربے سے مطابقت رکھتا ہے جہاں انگور کی کاشت کامیاب رہی تھی۔,"Tuhadi farmland de haalaat de adhaarit, tuhanu angur ugane bare vichar karna chahida, kyonki tuhadi information pehlaan di tajurbaat naal mil rehi hai jithe anguran di kheti safal si.",اوھانجي زرعي حالتن جي بنياد تي، اوھانکي انگورن جي پوک ڪرڻ تي غور ڪرڻ گھرجي، ڇو جو اوھانجا ڊيٽا پوئين تجربي سان ملن ٿا جتي انگورن جي پوک ڪامياب ٿي هئي۔
"Based on the data, pomegranate is a suitable crop for your farmland. Your soil and climate conditions match well with past successful pomegranate growth examples.",pomegranate,معلومات کی بنیاد پر، انار آپ کی زرعی زمین کے لئے ایک مناسب فصل ہے۔ آپ کی مٹی اور موسمی حالات ماضی کے کامیاب انار کی بڑھوتری کی مثالوں کے ساتھ اچھی طرح سے مطابقت رکھتے ہیں۔,"Data de adhar te, anaar tuhade kheti de layi ik uchit fasal hai. Tuhadi mitti ate mausam de halat purani safal anaar di keti de examples naal changi tarah milde ne.",ڊيٽا جي بنياد تي، انار توهان جي زمين لاءِ هڪ مناسب فصل آهي. توهان جي مٽي ۽ موسمي حالتون گذريل ڪامياب انار جي پوک جا مثال سان چڱي طرح ميل کائين ٿيون۔
"Based on the data and past records, chickpea should grow well on your farmland.",chickpea,ڈیٹا اور پچھلے ریکارڈز کے مطابق، چنے آپ کی زرعی زمین پر اچھی طرح اگ سکتے ہیں۔,"Data ate purani records de adhar te, chickpea (chole) tuhade kheti de khet'an vich changi tarah vadni chahidi hai.",ڊيٽا ۽ ماضي جي رڪارڊ جي بنياد تي، چڻا توهان جي زمين تي چڱي طرح پوکي سگهن ٿا.
"Growing kidney beans may not be ideal with the current soil conditions on your farmland. Consider improving soil nutrients, especially nitrogen, before planting kidney beans or opting for a different crop better suited to the current conditions.",kidneybeans,موجودہ مٹی کے حالات میں گردے کی پھلیاں اگانا آپ کی زمین پر مثالی نہیں ہو سکتا۔ گردے کی پھلیاں بونے سے پہلے مٹی کے غذائی اجزاء، خاص طور پر نائٹروجن کو بہتر بنانے پر غور کریں یا موجودہ حالات کے لیے زیادہ موزوں کسی اور فصل کا انتخاب کریں۔,"Kidney beans ugāunā tuhāḍī zameen dī maujūda halāt vich chāṅgā nahi ho sakdā. Beans lagāun ton pehlāṅ mittī de poshkat tattva, khaaskar naitrojan, di sudhār kariyo ya kise horf salhan ugalan nu sochiye jehṛā is vakeh diyāṅ halatan layī vadhiya hove.",توهان جي زمين جي موجوده مٽي جي حالتن ۾ لابيا ڦرين جي پوک مثالي نه ٿي سگهي ٿي. لابيا ڦرين پوکڻ کان پهريان، خاص طور تي نائٽروجن کي بهتر بنائڻ تي غور ڪريو يا موجوده حالتن لاءِ بهتر مناسب فصل جو انتخاب ڪريو.
"Based on the conditions and past experiences, your farmland is suitable for growing mango.",mango,حالات اور ماضی کے تجربات کی بنیاد پر، آپ کی زمین آم کی کاشت کے لیے موزوں ہے۔,"Mazi ilaaj te guzrey tajurby de adhar te, tuhadi zameen amb nu ugaun layi uchit hai.",حالتن ۽ ماضي جي تجربن جي بنياد تي، توهان جي زرعي زمين آم پوکڻ لاءِ مناسب آهي۔
"Based on the conditions, you can grow chickpeas on your farmland. The data shows that the conditions are similar to those where you have successfully grown chickpeas before.",chickpea,شرائط کی بنیاد پر، آپ اپنی زرعی زمین پر چنے اگا سکتے ہیں۔ ڈیٹا سے پتہ چلتا ہے کہ یہ حالات ان حالات سے مماثلت رکھتے ہیں جہاں آپ نے پہلے کامیابی سے چنے اگائے تھے۔,"Maujoodah halat de adhar te, tusi apni zameen te chane uga sakde ho. Data dikhonda hai ke halat ona waangu hi ne, jithe tusi pehlaan vi kamiyabi naal chane ugaye ne.",شرطن جي بنياد تي، توهان پنهنجي زمين تي چڻا پوکي سگهو ٿا. ڊيٽا ڏيکاري ٿو ته حالتون انهن جهڙيون آھن، جتي توهان اڳي ڪاميابي سان چڻا پوکيا آهن۔
"Based on the provided conditions and historical data, chickpea seems to be a suitable crop for your farmland.",chickpea,فراہم کردہ شرائط اور تاریخی ڈیٹا کی بنیاد پر، چنے آپ کی زراعت کے لیے ایک موزوں فصل معلوم ہوتی ہے۔۔,"Ditte hoye haalataan ate itihaasik data de adhar te, chickpea tuhade khet layi ek uchit fasal lagdi hai.",مهيا ڪيل حالتن ۽ تاريخي ڊيٽا جي بنياد تي، چڻا توهان جي زمين لاءِ موزون فصل لڳي ٿو۔
"Based on your farmland conditions, growing mango should work well. The soil and environmental factors are similar to conditions where mango has been successfully grown in the past.",mango,آپ کی زرعی زمین کی حالت کے مطابق، آم کی کاشت اچھی طرح سے کام کرے گی۔ مٹی اور ماحولیاتی عوامل ان حالات سے ملتے جلتے ہیں جہاں ماضی میں آم کامیابی سے اگائے گئے ہیں۔,"Tuhadi zameen di halat de mutaabiq, amb da podea vadhia tarike naal kam kar sakda hai. Mitti te mahool wale guna bohat milde-julde ne jithe pehla v kamyabi naal amb kheti kiti gayi hai.",توهان جي زمين جي حالتن جي بنياد تي، اَمب پوکڻ چڱيءَ طرح ڪارگر ٿي سگهي ٿو. مٽي ۽ ماحولياتي عنصر انهن حالتن سان ملندڙ جلندڙ آهن جتي اَمب کي ماضيءَ ۾ ڪاميابيءَ سان پوکيو ويو آهي.
"Based on the provided conditions, pomegranate would be a suitable crop to grow on your farmland.",pomegranate,دی گئی شرائط کی بنیاد پر، انار آپ کی زمین پر اگانے کے لیے ایک موزوں فصل ہوگی۔,"Provided conditions de adhaar te, anar tuhade khet vich ugaunda ek saahi fasal hovegi.",ڏي وئي حالتن جي بنياد تي، اناردو توهان جي زمين تي پوکڻ لاء هڪ مناسب فصل ٿيندو.
"Based on the given conditions and past experience, lentil would be a good choice for your farmland.",lentil,دئے گئے حالات اور گذشتہ تجربے کی بنیاد پر، دالیں آپ کی زرعی زمین کے لئے ایک اچھا انتخاب ہو سکتے ہیں۔,"Ditte gaya hawaleyan te ate pichley tajurbe de aadar te, daal (masar) tuhade khet vaaste ek changi chon hoyegi.",ڏنل حالتن ۽ گذريل تجربي کي نظر ۾ رکندي، توهان جي زمين لاءِ مصري يا دال هڪ سٺو انتخاب هوندو.
"Based on the conditions of your farmland, blackgram is not ideal. You might want to consider another crop that fits better with your soil and climate data.",blackgram,آپ کی زمین کی حالت کے پیش نظر ماش کی دال موزوں نہیں ہے۔ آپ کو کوئی اور فصل غور کرنی چاہئے جو آپ کی مٹی اور آب و ہوا کے ڈیٹا کے ساتھ بہتر مطابقت رکھتی ہو۔,"Tuhadi zameendari di conditons de adhar te, blackgram changa nahi hai. Tusi ho sakda hai koi hor fasal di soche jo tuhadi mitti te climate de data naal changi fit hoye.",توهانجي زمين جي حالتن کي نظر ۾ رکندي، ڪارو ٻيڙو مناسب ناھي. توهان کي شايد ڪو ٻيو فصل سوچيڻو پوندو جيڪو توهانجي مٽي ۽ موسم جي ڄاڻ سان وڌيڪ ٺھڪندڙ ھجي.
"Based on your farmland's conditions, you should consider growing rice.",rice,آپ کی زرعی زمین کی حالات کی بنیاد پر، آپ کو چاول اگانے پر غور کرنا چاہئے۔,"Tuhaade kheti-baadi de halaat de adhaar te, tusi chaawal ugaun bare soch sakde ho.",توهانجي زمين جي حالتن جي بنياد تي، توهان کي چانور پوکڻ تي غور ڪرڻ گهرجي.
"You should grow maize, as the current conditions on your farmland are similar to those where you have successfully grown maize in the past.",maize,آپ کو مکئی اُگانی چاہیے، کیونکہ آپ کی زرعی زمین کی موجودہ حالتیں ویسی ہی ہیں جیسی کہ ماضی میں آپ نے مکئی کامیابی سے اُگائی تھی۔,"Tuhanu makki ugani chahidi hai, kyunki tuhadi zameen te ih samay diyaan halaat ohna halaataan de samaan ne jithe tusi pichle samey de vich safalta naal makki ugayi si.",توهان کي مکائي پوکڻ گهرجي، ڇو جو هاڻوڪيون حالتون اوهان جي فارملينڊ تي انهن حالتن سان مشابه آهن، جتي توهان ڪاميابيءَ سان مکائي پوکي آهي ماضيءَ ۾.
